itemId,commission,"room_area, m2",rooms_count,floor,floors_count,house_type,lat,lng,colors,url,metro_distance,station_1,station_2,station_3,metro_distance_1,metro_distance_2,metro_distance_3,name,address,"price, rub"
2090909963,Посредник,17,3,4,12,Панельный,55.858013,37.560817,['#BED12C'],/moskva/komnaty/komnata_17_m_v_3-k.412_et._2090909963,"{'2158': 1.2, '2190': 0.4, '2191': 1.2}",2158,2190,2191,1.2,0.4,1.2,Верхние Лихоборы,"Москва, Дмитровское шоссе, 66",4200000
2102405342,Собственник,17,3,4,12,Панельный,55.858013,37.560817,['#BED12C'],/moskva/komnaty/komnata_17_m_v_3-k.412_et._2102405342,"{'2158': 1.2, '2190': 0.4, '2191': 1.2}",2158,2190,2191,1.2,0.4,1.2,Верхние Лихоборы,"Москва, Дмитровское шоссе, 66",4200000
2096685353,Посредник,14.2,3,4,5,Кирпичный,55.7956,37.794235,['#0072BA'],/moskva/komnaty/komnata_142_m_v_3-k.45_et._2096685353,"{'142': 1.6, '35': 1.2, '83': 0.3}",142,35,83,1.6,1.2,0.3,Первомайская,"Москва, 7-я Парковая улица, 10",3600000
2095459354,Собственник,18.9,2,4,14,Панельный,55.688456,37.469404,['#FFCD1C'],/moskva/komnaty/komnata_189_m_v_2-k.414_et._2095459354,"{'2187': 2.1, '2199': 2.4, '2205': 0.9}",2187,2199,2205,2.1,2.4,0.9,Мичуринский проспект,"Москва, Озёрная улица, 2к1",4000000
2109874717,Собственник,18.9,2,4,14,Панельный,55.688456,37.469404,['#FFCD1C'],/moskva/komnaty/komnata_189_m_v_2-k.414_et._2109874717,"{'2187': 2.1, '2199': 2.4, '2205': 0.9}",2187,2199,2205,2.1,2.4,0.9,Мичуринский проспект,"Москва, Озёрная улица, 2к1",4000000
2079052109,Собственник,21,3,4,9,Панельный,55.860408,37.572378,['#BED12C'],/moskva/komnaty/komnata_21_m_v_3-k.49_et._2079052109,"{'2157': 1.3, '2190': 0.9, '2191': 1.6}",2157,2190,2191,1.3,0.9,1.6,Верхние Лихоборы,"Москва, Дубнинская улица, 6к3",1449000
2092085779,Собственник,10,2,1,9,Кирпичный,55.719445,37.437721,"['#0072BA', '#1EBCEF']",/moskva/komnaty/komnata_10_m_v_2-k.19_et._2092085779,"{'1005': 2.4, '56': 1.4, '87': 2.6}",1005,56,87,2.4,1.4,2.6,Кунцевская,"Москва, улица Багрицкого, 51",3500000
2079490397,Посредник,10.5,1,2,9,Панельный,55.860822,37.66123,['#F07E24'],/moskva/komnaty/komnata_105_m_v_1-k.29_et._2079490397,"{'105': 0.8, '19': 2.3, '8': 1}",105,19,8,0.8,2.3,1.0,Свиблово,"Москва, Енисейская улица, 10",3300000
2101849956,Посредник,12,3,4,5,Кирпичный,55.798971,37.793373,['#0072BA'],/moskva/komnaty/komnata_12_m_v_3-k.45_et._2101849956,"{'142': 1.3, '35': 1.5, '83': 0.6}",142,35,83,1.3,1.5,0.6,Первомайская,"Москва, Верхняя Первомайская улица, 24/17",3300000
2085337969,Собственник,13,3,2,5,Кирпичный,55.798973,37.793377,['#0072BA'],/moskva/komnaty/komnata_13_m_v_3-k.25_et._2085337969,"{'142': 1.3, '35': 1.5, '83': 0.6}",142,35,83,1.3,1.5,0.6,Первомайская,"Москва, Верхняя Первомайская улица, 24/17",3300000
2103824633,Собственник,14.3,3,4,5,Кирпичный,55.7989550176187,37.7934126678587,['#0072BA'],/moskva/komnaty/komnata_143_m_v_3-k.45_et._2103824633,"{'142': 1.3, '35': 1.5, '83': 0.6}",142,35,83,1.3,1.5,0.6,Первомайская,"Москва, Верхняя Первомайская улица, 24/17",3400000
1997881191,Собственник,18.8,3,3,6,Кирпичный,55.672821,37.740231,['#BED12C'],/moskva/komnaty/komnata_18.8_m_v_3-k_36_et._1997881191,"{'20': 1.6, '27': 2.1, '61': 1.4}",20,27,61,1.6,2.1,1.4,Люблино,"Россия, Москва, Люблинская улица, 127/1",3500000
1979112810,Собственник,17,2,12,12,Панельный,55.863752,37.606029,['#ADACAC'],/moskva/komnaty/komnata_17_m_v_2-k.1212_et._1979112810,"{'15': 2.2, '23': 2, '78': 0.1}",15,23,78,2.2,2.0,0.1,Отрадное,"Москва, улица Декабристов",3290000
2077057428,Посредник,14.1,3,2,5,Кирпичный,55.720814,37.435951,"['#0072BA', '#1EBCEF']",/moskva/komnaty/komnata_141_m_v_3-k._25_et._2077057428,,,,,,,,Кунцевская,"Москва, Можайское шоссе, 11",3900000
2046284770,Посредник,16.5,1,1,16,Панельный,55.714049,37.795088,['#943E90'],/moskva/komnaty/komnata_165_m_v_1-k._116_et._2046284770,,,,,,,,Рязанский проспект,"Москва, улица Академика Скрябина, 10",3100000
2046574193,Посредник,19,3,1,16,Панельный,55.714049,37.795088,['#943E90'],/moskva/komnaty/komnata_19_m_v_3-k._116_et._2046574193,,,,,,,,Рязанский проспект,"Москва, улица Академика Скрябина, 10",3600000
2084838809,Посредник,18,2,3,5,Кирпичный,55.677986,37.751592,['#BED12C'],/moskva/komnaty/komnata_18_m_v_2-k.35_et._2084838809,"{'20': 2.1, '27': 1.4, '61': 0.7}",20,27,61,2.1,1.4,0.7,Люблино,"Москва, Краснодарская улица, 23",5500000
2091827783,Собственник,15,3,2,5,Кирпичный,55.849787,37.519764,['#F4D7CF'],/moskva/komnaty/komnata_15_m_v_3-k.25_et._2091827783,"{'2158': 2.1, '2182': 1, '24': 2.3}",2158,2182,24,2.1,1.0,2.3,Коптево,"Москва, Онежская улица, 13",3300000
2018573794,Посредник,30.6,3,7,12,Панельный,55.84913,37.51759,['#F4D7CF'],/moskva/komnaty/komnata_30.6_m_v_3-k_712_et._2018573794,"{'2158': 2.2, '2182': 1, '24': 2.2}",2158,2182,24,2.2,1.0,2.2,Коптево,"Москва, 3-й Лихачёвский переулок, 7к2",4990000
2100837378,Собственник,25,3,3,5,Кирпичный,55.710758,37.441476,"['#0072BA', '#1EBCEF']",/moskva/komnaty/komnata_25_m_v_3-k_35_et._2100837378,"{'1005': 2.9, '56': 2.3, '87': 3.2}",1005,56,87,2.9,2.3,3.2,Кунцевская,"Москва, Верейская улица, 21",5550000
2109793746,Посредник,18.7,3,9,16,Панельный,55.681265,37.759201,['#BED12C'],/moskva/komnaty/komnata_187_m_v_3-k._916_et._2109793746,,,,,,,,Люблино,"Москва, Ставропольская улица, 36",4650000
1933958212,Собственник,25,3,3,5,Кирпичный,55.7106399683253,37.4411949474938,"['#0072BA', '#1EBCEF']",/moskva/komnaty/komnata_25_m_v_3-k_35_et._1933958212,"{'1005': 2.9, '56': 2.3, '87': 3.2}",1005,56,87,2.9,2.3,3.2,Кунцевская,"Москва, Верейская улица, 21",5550000
2101023761,Посредник,21.1,3,1,5,Кирпичный,55.672264,37.742592,['#BED12C'],/moskva/komnaty/komnata_211_m_v_3-k.15_et._2101023761,"{'20': 1.5, '27': 2.1, '61': 1.3}",20,27,61,1.5,2.1,1.3,Люблино,"Москва, улица Судакова, 6",5400000
2095052394,Собственник,19.1,2,2,17,Панельный,55.861393,37.564293,['#BED12C'],/moskva/komnaty/komnata_191_m_v_2-k.217_et._2095052394,"{'2157': 1.5, '2190': 0.8, '2191': 1.1}",2157,2190,2191,1.5,0.8,1.1,Верхние Лихоборы,"Москва, Бескудниковский бульвар, 8к4",3500000
2087504232,Собственник,13.1,3,6,12,Панельный,55.673773,37.748169,['#BED12C'],/moskva/komnaty/komnata_131_m_v_3-k.612_et._2087504232,"{'20': 1.6, '27': 1.9, '61': 0.9}",20,27,61,1.6,1.9,0.9,Люблино,"Москва, Краснодонская улица, 24, подъезд 6",1300000
2086066546,Посредник,12.8,2,2,4,Кирпичный,55.719206,37.433229,"['#0072BA', '#1EBCEF']",/moskva/komnaty/komnata_128_m_v_2-k.24_et._2086066546,"{'1005': 2.7, '56': 1.6, '67': 2.6}",1005,56,67,2.7,1.6,2.6,Кунцевская,"Москва, 2-й переулок Петра Алексеева, 1, подъезд 5",4500000
2078729780,Собственник,14.5,2,1,17,Монолитный,55.866061,37.610044,['#ADACAC'],/moskva/komnaty/komnata_145_m_v_2-k.117_et._2078729780,"{'15': 2, '23': 2.4, '78': 0.4}",15,23,78,2.0,2.4,0.4,Отрадное,"Москва, Северный бульвар, 6А",3400000
2054134482,Собственник,20,3,1,5,Блочный,55.703124,37.789492,['#943E90'],/moskva/komnaty/komnata_20_m_v_3-k.15_et._2054134482,"{'103': 1.6, '2219': 1.8, '55': 1.5}",103,2219,55,1.6,1.8,1.5,Кузьминки,"Москва, Волгоградский проспект, 169",3400000
2136511165,Посредник,42,3,8,12,Панельный,55.866738,37.598798,['#ADACAC'],/moskva/komnaty/komnata_42_m_v_3-k.812_et._2136511165,"{'15': 1.9, '23': 2.2, '78': 0.5}",15,23,78,1.9,2.2,0.5,Отрадное,"Москва, улица Декабристов, 11",8000000
2052556899,Посредник,18.9,3,3,5,Кирпичный,55.646863,37.663063,['#4FB04F'],/moskva/komnaty/komnata_18.9_m_v_3-k_35_et._2052556899,"{'22': 2.8, '38': 1.3, '40': 1.3}",22,38,40,2.8,1.3,1.3,Кантемировская,"Москва, Каширское шоссе, 46к3, подъезд 2",3590000
1838065254,Собственник,35,3,2,5,Кирпичный,55.799835,37.800865,['#0072BA'],/moskva/komnaty/komnata_35_m_v_3-k.25_et._1838065254,"{'142': 1.2, '35': 1.8, '83': 0.6}",142,35,83,1.2,1.8,0.6,Первомайская,"Москва, Верхняя Первомайская улица, 55",3400000
2097128557,Посредник,23,3,10,12,Блочный,55.6921083410727,37.4527183011923,['#FFCD1C'],/moskva/komnaty/komnata_23_m_v_3-k.1012_et._2097128557,"{'2187': 2.9, '2199': 2.4, '2205': 1.9}",2187,2199,2205,2.9,2.4,1.9,Мичуринский проспект,"Москва, Очаковское шоссе, 17к1",3000000
1626931233,Посредник,34,3,7,9,Панельный,55.868627,37.60434,['#ADACAC'],/moskva/komnaty/komnata_34_m_v_3-k._79_et._1626931233,,,,,,,,Отрадное,"Москва, улица Бестужевых, 8Б",6600000
2077210255,Посредник,19.5,3,1,5,Кирпичный,55.795626,37.80585,['#0072BA'],/moskva/komnaty/komnata_195_m_v_3-k._15_et._2077210255,,,,,,,,Первомайская,"Москва, 11-я Парковая улица, 26А",3500000
2074102674,Собственник,13.1,3,5,5,Кирпичный,55.789143,37.811617,['#0072BA'],/moskva/komnaty/komnata_13.1_m_v_3-k_55_et._2074102674,"{'142': 2.5, '35': 1.9, '83': 1}",142,35,83,2.5,1.9,1.0,Первомайская,"Москва, Измайловский проспект, 113",3500000
2044949925,Посредник,33,3,10,12,Панельный,55.654477,37.712452,['#BED12C'],/moskva/komnaty/komnata_33_m_v_3-k._1012_et._2044949925,,,,,,,,Марьино,"Москва, Подольская улица, 1",5850000
2086141481,Посредник,19,3,4,4,Кирпичный,55.73033,37.418955,['#0072BA'],/moskva/komnaty/komnata_19_m_v_3-k.44_et._2086141481,"{'53': 3, '56': 1.7, '67': 1.2}",53,56,67,3.0,1.7,1.2,Молодежная,"Москва, Кунцевская улица, 11, подъезд 1",5100000
2039331274,Посредник,14,3,22,22,Панельный,55.870551,37.630984,['#ADACAC'],/moskva/komnaty/komnata_14_m_v_3-k_2222_et._2039331274,"{'105': 2.2, '78': 1.8, '8': 2.1}",105,78,8,2.2,1.8,2.1,Отрадное,"Москва, проезд Дежнёва, 34",3400000
2107133575,Собственник,6,1,6,16,Панельный,55.870607,37.603639,['#ADACAC'],/moskva/komnaty/komnata_6_m_v_1-k.616_et._2107133575,"{'15': 1.5, '23': 2.7, '78': 0.8}",15,23,78,1.5,2.7,0.8,Отрадное,"Москва, улица Бестужевых, 13",350000
1875411712,Собственник,14.2,3,1,12,Блочный,55.870779,37.629789,['#ADACAC'],/moskva/komnaty/komnata_14.2_m_v_3-k_112_et._1875411712,"{'15': 2.2, '78': 1.8, '8': 2.2}",15,78,8,2.2,1.8,2.2,Отрадное,"Москва, проезд Дежнёва, 36, подъезд 2",3300000
2092514084,Посредник,26,3,1,12,Блочный,55.870804,37.629807,['#ADACAC'],/moskva/komnaty/komnata_26_m_v_3-k._112_et._2092514084,,,,,,,,Отрадное,"Москва, проезд Дежнёва, 36",6200000
1950109756,Посредник,14.2,3,1,12,Панельный,55.870834,37.629771,['#ADACAC'],/moskva/komnaty/komnata_142_m_v_3-k._112_et._1950109756,,,,,,,,Отрадное,"Москва, проезд Дежнёва, 36",3300000
1950646497,Посредник,11.8,3,1,12,Панельный,55.870834,37.629771,['#ADACAC'],/moskva/komnaty/komnata_118_m_v_3-k._112_et._1950646497,,,,,,,,Отрадное,"Москва, проезд Дежнёва, 36",2900000
2091997631,Посредник,17,3,6,9,Панельный,55.870425,37.595609,['#ADACAC'],/moskva/komnaty/komnata_17_m_v_3-k._69_et._2091997631,,,,,,,,Отрадное,"Москва, улица Бестужевых, 3Б",4000000
1817185010,Собственник,28,3,9,12,Кирпичный,55.681595,37.7742,['#BED12C'],/moskva/komnaty/komnata_28_m_v_3-k_912_et._1817185010,"{'27': 1.6, '55': 2.7, '61': 1}",27,55,61,1.6,2.7,1.0,Люблино,"Москва, Ставропольская улица, 70",8000000
2031454465,Посредник,18,2,13,17,Панельный,55.640455,37.60669,['#ADACAC'],/moskva/komnaty/komnata_18_m_v_2-k._1317_et._2031454465,,,,,,,,Чертановская,"Москва, Южный административный округ, район Чертаново Северное",4350000
2109854581,Посредник,16,3,1,9,Панельный,55.867576,37.565515,['#BED12C'],/moskva/komnaty/komnata_16_m_v_3-k._19_et._2109854581,,,,,,,,Селигерская,"Москва, Дубнинская улица, 16к2",3400000
2094743506,Посредник,17.8,2,4,16,Панельный,55.642433,37.657627,['#4FB04F'],/moskva/komnaty/komnata_178_m_v_2-k.416_et._2094743506,"{'133': 2.5, '38': 0.7, '40': 1.5}",133,38,40,2.5,0.7,1.5,Кантемировская,"Москва, Пролетарский проспект, 17к1",4500000
2091887778,Собственник,13.1,3,11,16,Панельный,55.642428,37.657628,['#4FB04F'],/moskva/komnaty/komnata_131_m_v_3-k.1116_et._2091887778,"{'133': 2.5, '38': 0.7, '40': 1.5}",133,38,40,2.5,0.7,1.5,Кантемировская,"Москва, Пролетарский проспект, 17к1",3500000
2068786104,Посредник,20.9,1,14,14,Панельный,55.868688,37.662515,['#F07E24'],/moskva/komnaty/komnata_209_m_v_1-k._1414_et._2068786104,,,,,,,,Бабушкинская,"Москва, Енисейская улица, 19",5000000
2109608289,Посредник,6,3,6,9,Блочный,55.72923,37.417724,['#0072BA'],/moskva/komnaty/komnata_6_m_v_3-k._69_et._2109608289,,,,,,,,Молодежная,"Москва, улица Леси Украинки, 4к1",900000
2078742412,Собственник,19.2,2,9,12,Панельный,55.871708,37.630398,['#ADACAC'],/moskva/komnaty/komnata_192_m_v_2-k.912_et._2078742412,"{'15': 2.2, '78': 1.8, '8': 2.1}",15,78,8,2.2,1.8,2.1,Отрадное,"Москва, Ясный проезд, 1",4700000
2024539579,Посредник,19,3,2,4,Кирпичный,55.867945,37.671885,['#F07E24'],/moskva/komnaty/komnata_19_m_v_3-k._24_et._2024539579,,,,,,,,Бабушкинская,"Москва, улица Менжинского, 15к1",5650000
2092154951,Посредник,19,3,2,4,Кирпичный,55.867945,37.671885,['#F07E24'],/moskva/komnaty/komnata_19_m_v_3-k._24_et._2092154951,,,,,,,,Бабушкинская,"Москва, улица Менжинского, 15к1",5650000
2096903849,Посредник,18,3,2,5,Кирпичный,55.867945,37.671885,['#F07E24'],/moskva/komnaty/komnata_18_m_v_3-k._25_et._2096903849,,,,,,,,Бабушкинская,"Москва, улица Менжинского, 15к1",5650000
1990133374,Собственник,10.2,3,9,9,Панельный,55.653137,37.715225,['#BED12C'],/moskva/komnaty/komnata_102_m_v_3-k.99_et._1990133374,"{'20': 2.3, '215': 2.8, '63': 1.9}",20,215,63,2.3,2.8,1.9,Марьино,"Москва, Подольская улица, 7",2900000
2091780842,Посредник,29,3,7,9,Панельный,55.653131,37.715219,['#BED12C'],/moskva/komnaty/komnata_29_m_v_3-k._79_et._2091780842,,,,,,,,Марьино,"Москва, Подольская улица, 7",5300000
2044657121,Собственник,21.1,2,5,5,Кирпичный,55.825118,37.451007,['#943E90'],/moskva/komnaty/komnata_21.1_m_v_2-k_55_et._2044657121,"{'125': 0.9, '143': 2, '2147': 1.3}",125,143,2147,0.9,2.0,1.3,Тушинская,"Москва, улица Свободы, 3",4900000
2076914433,Посредник,12.6,3,4,9,Панельный,55.739098,37.82264,['#FFCD1C'],/moskva/komnaty/komnata_12.6_m_v_3-k_49_et._2076914433,"{'29': 2.6, '71': 1.4, '84': 2.6}",29,71,84,2.6,1.4,2.6,Новогиреево,"Москва, Вешняковская улица, 5к4",3500000
2101534535,Собственник,18.7,3,4,5,Кирпичный,55.733477,37.414239,['#0072BA'],/moskva/komnaty/komnata_187_m_v_3-k.45_et._2101534535,"{'53': 2.6, '56': 2.1, '67': 0.8}",53,56,67,2.6,2.1,0.8,Молодежная,"Москва, Молодогвардейская улица, 37к1",4749000
2027765641,Собственник,17.5,2,11,12,Панельный,55.679473,37.774652,['#BED12C'],/moskva/komnaty/komnata_175_m_v_2-k.1112_et._2027765641,"{'20': 2.7, '27': 1.8, '61': 0.9}",20,27,61,2.7,1.8,0.9,Люблино,"Москва, Тихорецкий бульвар, 4к1",4300000
2107435644,Собственник,15,2,4,5,Кирпичный,55.849534,37.492051,['#4FB04F'],/moskva/komnaty/komnata_15_m_v_2-k.45_et._2107435644,"{'100': 1.2, '2207': 2, '24': 1.1}",100,2207,24,1.2,2.0,1.1,Водный стадион,"Москва, Флотская улица, 34к1",4300000
2093286198,Посредник,11.3,3,13,17,Панельный,55.650576,37.710404,['#BED12C'],/moskva/komnaty/komnata_11.3_m_v_3-k_1317_et._2093286198,"{'20': 2.7, '215': 2.8, '63': 2.1}",20,215,63,2.7,2.8,2.1,Марьино,"Москва, Подольская улица, 27к4",2750000
1852683867,Собственник,15.3,3,5,5,Кирпичный,55.723526,37.417131,['#0072BA'],/moskva/komnaty/komnata_15.3_m_v_3-k_55_et._1852683867,"{'56': 2, '67': 1.9, '87': 3.4}",56,67,87,2.0,1.9,3.4,Молодежная,"Москва, улица Гришина, 18к1",5100000
1855568349,Посредник,17.7,3,3,4,Кирпичный,55.831585,37.457573,['#943E90'],/moskva/komnaty/komnata_177_m_v_3-k.34_et._1855568349,"{'125': 1.3, '2147': 2.1, '24': 2.1}",125,2147,24,1.3,2.1,2.1,Тушинская,"Москва, Подмосковная улица, 8А",3900000
2104729821,Собственник,17.7,3,3,3,Кирпичный,55.831585,37.457573,['#943E90'],/moskva/komnaty/komnata_177_m_v_3-k.33_et._2104729821,"{'125': 1.3, '2147': 2.1, '24': 2.1}",125,2147,24,1.3,2.1,2.1,Тушинская,"Москва, Подмосковная улица, 8А",3850000
2091413227,Собственник,14.1,2,5,16,Панельный,55.73039,37.41343,['#0072BA'],/moskva/komnaty/komnata_141_m_v_2-k.516_et._2091413227,"{'53': 3, '56': 2.1, '67': 1.2}",53,56,67,3.0,2.1,1.2,Молодежная,"Москва, Кунцевская улица, 13/6",5000000
2053535931,Собственник,11,3,2,5,Кирпичный,55.794993,37.815301,['#0072BA'],/moskva/komnaty/komnata_11_m_v_3-k_25_et._2053535931,"{'142': 2, '35': 2.3, '83': 1}",142,35,83,2.0,2.3,1.0,Первомайская,"Москва, Средняя Первомайская улица, 46",3000000
2094521493,Посредник,16.5,3,2,3,Панельный,55.832692,37.457924,['#943E90'],/moskva/komnaty/komnata_165_m_v_3-k.23_et._2094521493,"{'125': 1.4, '2147': 2.2, '24': 2}",125,2147,24,1.4,2.2,2.0,Тушинская,"Москва, Подмосковная улица, 12А",3350000
2109020405,Посредник,21.4,2,2,9,Панельный,55.738875,37.825371,['#FFCD1C'],/moskva/komnaty/komnata_214_m_v_2-k._29_et._2109020405,,,,,,,,Новогиреево,"Москва, Вешняковская улица, 5к2",3800000
2056404498,Посредник,9,2,1,9,Панельный,55.7641651956261,37.8270997632291,['#FFCD1C'],/moskva/komnaty/komnata_9_m_v_2-k._19_et._2056404498,,,,,,,,Новогиреево,"Москва, улица Молостовых, 6к1",2800000
1943164168,Собственник,17,3,7,9,Панельный,55.733655,37.823969,['#943E90'],/moskva/komnaty/komnata_17_m_v_3-k.79_et._1943164168,"{'103': 2.6, '29': 2, '71': 2}",103,29,71,2.6,2.0,2.0,Выхино,"Москва, аллея Жемчуговой, 5к1",3600000
1949362031,Посредник,16.7,3,7,9,Панельный,55.733655,37.823969,['#943E90'],/moskva/komnaty/komnata_167_m_v_3-k._79_et._1949362031,,,,,,,,Выхино,"Москва, аллея Жемчуговой, 5к1",3800000
2045955333,Собственник,41,3,7,9,Панельный,55.733655,37.823969,['#943E90'],/moskva/komnaty/komnata_41_m_v_3-k.79_et._2045955333,"{'103': 2.6, '29': 2, '71': 2}",103,29,71,2.6,2.0,2.0,Выхино,"Москва, аллея Жемчуговой, 5к1",6800000
2063540428,Собственник,17,3,1,9,Панельный,55.873142,37.6471,['#F07E24'],/moskva/komnaty/komnata_17_m_v_3-k.19_et._2063540428,"{'105': 2, '65': 1.8, '8': 1.2}",105,65,8,2.0,1.8,1.2,Бабушкинская,"Москва, проезд Шокальского, 4",3200000
2021271171,Посредник,17.2,3,2,14,Панельный,55.639949,37.664042,['#4FB04F'],/moskva/komnaty/komnata_172_m_v_3-k._214_et._2021271171,,,,,,,,Кантемировская,"Москва, Кантемировская улица, 18к3А",5000000
2021361279,Посредник,29.2,3,2,14,Панельный,55.639949,37.664042,['#4FB04F'],/moskva/komnaty/komnata_292_m_v_3-k._214_et._2021361279,,,,,,,,Кантемировская,"Москва, Кантемировская улица, 18к3А",9000000
2109121539,Посредник,16.6,3,3,5,Кирпичный,55.831696,37.455256,['#943E90'],/moskva/komnaty/komnata_166_m_v_3-k.35_et._2109121539,"{'125': 1.2, '2147': 2.1, '24': 2.2}",125,2147,24,1.2,2.1,2.2,Тушинская,"Москва, Подмосковная улица, 5",4000000
2109340580,Посредник,18.8,3,3,5,Кирпичный,55.831696,37.455256,['#943E90'],/moskva/komnaty/komnata_188_m_v_3-k.35_et._2109340580,"{'125': 1.2, '2147': 2.1, '24': 2.2}",125,2147,24,1.2,2.1,2.2,Тушинская,"Москва, Подмосковная улица, 5",4500000
2066723931,Посредник,15.9,3,3,9,Панельный,55.871203,37.565955,['#BED12C'],/moskva/komnaty/komnata_15.9_m_v_3-k_39_et._2066723931,"{'2157': 2.5, '2190': 1.9, '2191': 1.3}",2157,2190,2191,2.5,1.9,1.3,Селигерская,"Москва, Дубнинская улица, 20к4",3500000
2101688076,Посредник,17.9,3,2,5,Кирпичный,55.735758,37.409244,['#0072BA'],/moskva/komnaty/komnata_179_m_v_3-k._25_et._2101688076,,,,,,,,Молодежная,"Москва, Ярцевская улица, 6",5000000
1906242725,Посредник,26.1,1,4,5,Блочный,55.798115,37.815633,['#0072BA'],/moskva/komnaty/komnata_26.1_m_v_1-k_45_et._1906242725,,,,,,,,Первомайская,"Москва, Измайловский бульвар, 67к2",3800000
2096413143,Посредник,12.7,3,4,9,Панельный,55.736214,37.826655,['#FFCD1C'],/moskva/komnaty/komnata_127_m_v_3-k._49_et._2096413143,,,,,,,,Новогиреево,"Москва, Вешняковская улица, 8к1",3300000
2045621073,Посредник,19.3,3,4,4,Кирпичный,55.860236,37.513943,['#BED12C'],/moskva/komnaty/komnata_193_m_v_3-k._44_et._2045621073,,,,,,,,Селигерская,"Москва, Флотская улица, 80/7",3500000
1988646006,Собственник,42,3,13,14,Панельный,55.640156,37.67284,['#4FB04F'],/moskva/komnaty/komnata_42_m_v_3-k_1314_et._1988646006,"{'133': 2.1, '38': 1.1, '40': 2.3}",133,38,40,2.1,1.1,2.3,Кантемировская,"Россия, Москва, улица Кошкина, 17к1",5700000
2101346125,Посредник,15.7,3,4,5,Кирпичный,55.831817,37.452758,['#943E90'],/moskva/komnaty/komnata_157_m_v_3-k.45_et._2101346125,"{'115': 2.2, '125': 1.1, '2147': 2}",115,125,2147,2.2,1.1,2.0,Тушинская,"Москва, улица Свободы, 19/1",3800000
2102884589,Собственник,15.7,3,4,5,Кирпичный,55.831817,37.452758,['#943E90'],/moskva/komnaty/komnata_157_m_v_3-k.45_et._2102884589,"{'115': 2.2, '125': 1.1, '2147': 2}",115,125,2147,2.2,1.1,2.0,Тушинская,"Москва, улица Свободы, 19/1",3800000
2105661939,Посредник,34,3,3,9,Панельный,55.735576,37.827464,['#FFCD1C'],/moskva/komnaty/komnata_34_m_v_3-k.39_et._2105661939,"{'2133': 2.5, '29': 2.3, '71': 1.9}",2133,29,71,2.5,2.3,1.9,Новогиреево,"Москва, Вешняковская улица, 8к2",5500000
2086387107,Собственник,16.8,3,2,5,Кирпичный,55.733452,37.408445,['#0072BA'],/moskva/komnaty/komnata_168_m_v_3-k.25_et._2086387107,"{'53': 2.6, '56': 2.4, '67': 1}",53,56,67,2.6,2.4,1.0,Молодежная,"Москва, Молодогвардейская улица, 47к1, подъезд 1",5000000
2040708617,Собственник,25.7,2,1,5,Кирпичный,55.831332,37.451402,['#943E90'],/moskva/komnaty/komnata_25.7_m_v_2-k_15_et._2040708617,"{'115': 2.3, '125': 1, '2147': 1.9}",115,125,2147,2.3,1.0,1.9,Тушинская,"Москва, улица Свободы, 17",7000000
2099049468,Собственник,15.6,3,1,6,Кирпичный,55.831332,37.451402,['#943E90'],/moskva/komnaty/komnata_156_m_v_3-k.16_et._2099049468,"{'115': 2.3, '125': 1, '2147': 1.9}",115,125,2147,2.3,1.0,1.9,Тушинская,"Москва, улица Свободы, 17",3600000
831080349,Собственник,10,3,10,12,Панельный,55.647645,37.711563,['#BED12C'],/moskva/komnaty/komnata_10_m_v_3-k.1012_et._831080349,"{'20': 2.8, '215': 2.6, '63': 2.1}",20,215,63,2.8,2.6,2.1,Марьино,"Москва, Донецкая улица, 26",2500000
1062043827,Собственник,13.2,2,12,14,Панельный,55.6394147915,37.6730107022,['#4FB04F'],/moskva/komnaty/komnata_13.2_m_v_2-k_1214_et._1062043827,"{'133': 2.1, '38': 1.1, '40': 2.3}",133,38,40,2.1,1.1,2.3,Кантемировская,"ул Кошкина, 19к1",5500000
2109440457,Посредник,24.9,3,2,14,Панельный,55.867586,37.535862,['#BED12C'],/moskva/komnaty/komnata_249_m_v_3-k._214_et._2109440457,,,,,,,,Селигерская,"Москва, Коровинское шоссе, 9к2",4200000
2086376604,Собственник,16,2,2,12,Панельный,55.736985,37.83094,['#FFCD1C'],/moskva/komnaty/komnata_16_m_v_2-k.212_et._2086376604,"{'2133': 2.3, '29': 2.5, '71': 1.8}",2133,29,71,2.3,2.5,1.8,Новогиреево,"Москва, Вешняковская улица, 11к1",3850000
2088057100,Посредник,12,3,5,5,Кирпичный,55.719211,37.413421,['#0072BA'],/moskva/komnaty/komnata_12_m_v_3-k._55_et._2088057100,,,,,,,,Молодежная,"Москва, Можайское шоссе, 38к2",4700000
2000199114,Посредник,33.1,3,9,9,Панельный,55.872698,37.562703,['#BED12C'],/moskva/komnaty/komnata_331_m_v_3-k.99_et._2000199114,"{'2157': 2.7, '2190': 2, '2191': 1.2}",2157,2190,2191,2.7,2.0,1.2,Селигерская,"Москва, Дубнинская улица, 24к3",5800000
2077930501,Посредник,22.7,3,5,9,Панельный,55.872698,37.562703,['#BED12C'],/moskva/komnaty/komnata_227_m_v_3-k.59_et._2077930501,"{'2157': 2.7, '2190': 2, '2191': 1.2}",2157,2190,2191,2.7,2.0,1.2,Селигерская,"Москва, Дубнинская улица, 24к3",5600000
